,,,,,,,,,,,,,,,,,,
＜全員に＞,,,,,,,,,,,,,,,,,,
〔回答票９〕Ｆ３　あなたは、学校へ通っていますか。在学中（ざいがくちゅう）の人は学校の種類と学年について〔在学中（ざいがくちゅう）の方〕（１から10まで）の中からお答えください。在学中（ざいがくちゅう）でない人は、最後に卒業（中退を含む）した学校について〔在学中（ざいがくちゅう）でない方〕（11から13）の中からお答えください。（１つだけ）,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,青少年分析軸,,,,,,,,,,,,,,,,,
,総数,小学４年生,小学５年生,小学６年生,中学１年生,中学２年生,中学３年生,高校１年生,高校２年生,高校３年生,専門学校、各種学校等,中学校卒業,高校中退,専門学校、各種学校等中退・卒業,小学生（計）,中学生（計）,高校生（計）,その他（計）
１３歳,423    ,-,-,-,63.8    ,36.2    ,-,-,-,-,-,-,-,-,-,100.0    ,-,-
１４歳,470    ,-,-,-,-,65.1    ,34.9    ,-,-,-,-,-,-,-,-,100.0    ,-,-
１５歳,411    ,-,-,-,-,-,68.4    ,31.4    ,-,-,-,-,0.2    ,-,-,68.4    ,31.4    ,0.2    
１６歳,446    ,-,-,-,-,-,-,63.5    ,34.1    ,-,-,0.4    ,1.8    ,0.2    ,-,-,97.5    ,2.5    
１７歳,456    ,-,-,-,-,-,-,0.2    ,60.1    ,36.8    ,-,1.1    ,1.8    ,-,-,-,97.1    ,2.9    
Ｆ１・Ｆ２〔性・年齢別〕,,,,,,,,,,,,,,,,,,
男性１０歳,175    ,64.6    ,35.4    ,-,-,-,-,-,-,-,-,-,-,-,100.0    ,-,-,-
  １１歳,210    ,-,66.2    ,33.8    ,-,-,-,-,-,-,-,-,-,-,100.0    ,-,-,-
  １２歳,225    ,-,-,66.2    ,33.8    ,-,-,-,-,-,-,-,-,-,66.2    ,33.8    ,-,-
  １３歳,217    ,-,-,-,61.8    ,38.2    ,-,-,-,-,-,-,-,-,-,100.0    ,-,-
  １４歳,222    ,-,-,-,-,62.2    ,37.8    ,-,-,-,-,-,-,-,-,100.0    ,-,-
  １５歳,213    ,-,-,-,-,-,65.3    ,34.3    ,-,-,-,-,0.5    ,-,-,65.3    ,34.3    ,0.5    
  １６歳,227    ,-,-,-,-,-,-,62.6    ,35.7    ,-,-,0.4    ,0.9    ,0.4    ,-,-,98.2    ,1.8    
  １７歳,201    ,-,-,-,-,-,-,0.5    ,64.2    ,32.3    ,-,0.5    ,2.5    ,-,-,-,97.0    ,3.0    
女性１０歳,193    ,63.2    ,36.8    ,-,-,-,-,-,-,-,-,-,-,-,100.0    ,-,-,-
  １１歳,187    ,-,67.4    ,32.6    ,-,-,-,-,-,-,-,-,-,-,100.0    ,-,-,-
  １２歳,245    ,-,-,67.8    ,32.2    ,-,-,-,-,-,-,-,-,-,67.8    ,32.2    ,-,-
  １３歳,206    ,-,-,-,66.0    ,34.0    ,-,-,-,-,-,-,-,-,-,100.0    ,-,-
  １４歳,248    ,-,-,-,-,67.7    ,32.3    ,-,-,-,-,-,-,-,-,100.0    ,-,-
  １５歳,198    ,-,-,-,-,-,71.7    ,28.3    ,-,-,-,-,-,-,-,71.7    ,28.3    ,-
  １６歳,219    ,-,-,-,-,-,-,64.4    ,32.4    ,-,-,0.5    ,2.7    ,-,-,-,96.8    ,3.2    
  １７歳,255    ,-,-,-,-,-,-,-,56.9    ,40.4    ,-,1.6    ,1.2    ,-,-,-,97.3    ,2.7    
Ｆ３〔学年〕,,,,,,,,,,,,,,,,,,
小学４年生,235    ,100.0    ,-,-,-,-,-,-,-,-,-,-,-,-,100.0    ,-,-,-
小学５年生,398    ,-,100.0    ,-,-,-,-,-,-,-,-,-,-,-,100.0    ,-,-,-
小学６年生,447    ,-,-,100.0    ,-,-,-,-,-,-,-,-,-,-,100.0    ,-,-,-
中学１年生,425    ,-,-,-,100.0    ,-,-,-,-,-,-,-,-,-,-,100.0    ,-,-
中学２年生,459    ,-,-,-,-,100.0    ,-,-,-,-,-,-,-,-,-,100.0    ,-,-
中学３年生,445    ,-,-,-,-,-,100.0    ,-,-,-,-,-,-,-,-,100.0    ,-,-
高校１年生,413    ,-,-,-,-,-,-,100.0    ,-,-,-,-,-,-,-,-,100.0    ,-
高校２年生,426    ,-,-,-,-,-,-,-,100.0    ,-,-,-,-,-,-,-,100.0    ,-
高校３年生,168    ,-,-,-,-,-,-,-,-,100.0    ,-,-,-,-,-,-,100.0    ,-
専門学校、各種学校等,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
中学校卒業,7    ,-,-,-,-,-,-,-,-,-,-,100.0    ,-,-,-,-,-,100.0    
高校中退,17    ,-,-,-,-,-,-,-,-,-,-,-,100.0    ,-,-,-,-,100.0    
専門学校、各種学校等中退・卒業,1    ,-,-,-,-,-,-,-,-,-,-,-,-,100.0    ,-,-,-,100.0    
小学生（計）,1080    ,21.8    ,36.9    ,41.4    ,-,-,-,-,-,-,-,-,-,-,100.0    ,-,-,-
中学生（計）,1329    ,-,-,-,32.0    ,34.5    ,33.5    ,-,-,-,-,-,-,-,-,100.0    ,-,-
高校生（計）,1007    ,-,-,-,-,-,-,41.0    ,42.3    ,16.7    ,-,-,-,-,-,-,100.0    ,-
その他（計）,25    ,-,-,-,-,-,-,-,-,-,-,28.0    ,68.0    ,4.0    ,-,-,-,100.0    
Ｆ１・Ｆ３〔性・学校種別〕,,,,,,,,,,,,,,,,,,
小学生男子,534    ,21.2    ,37.6    ,41.2    ,-,-,-,-,-,-,-,-,-,-,100.0    ,-,-,-
女子,546    ,22.3    ,36.1    ,41.6    ,-,-,-,-,-,-,-,-,-,-,100.0    ,-,-,-
中学生男子,654    ,-,-,-,32.1    ,33.8    ,34.1    ,-,-,-,-,-,-,-,-,100.0    ,-,-
女子,675    ,-,-,-,31.9    ,35.3    ,32.9    ,-,-,-,-,-,-,-,-,100.0    ,-,-
高校生男子,491    ,-,-,-,-,-,-,44.0    ,42.8    ,13.2    ,-,-,-,-,-,-,100.0    ,-
女子,516    ,-,-,-,-,-,-,38.2    ,41.9    ,20.0    ,-,-,-,-,-,-,100.0    ,-
その他,25    ,-,-,-,-,-,-,-,-,-,-,28.0    ,68.0    ,4.0    ,-,-,-,100.0    
Ｆ４〔兄弟・姉妹の有無〕,,,,,,,,,,,,,,,,,,
１人以上いる,1846    ,6.1    ,9.8    ,11.9    ,12.3    ,14.2    ,13.6    ,13.1    ,13.2    ,5.0    ,-,0.3    ,0.5    ,-,27.7    ,40.1    ,31.4    ,0.9    
いない,1595    ,7.7    ,13.7    ,14.3    ,12.4    ,12.4    ,12.2    ,10.7    ,11.4    ,4.7    ,-,0.1    ,0.4    ,0.1    ,35.7    ,36.9    ,26.8    ,0.6    
